0.016496480740980216, 0.6464347826086958
0.052166452518599644, 0.834434782608696
0.10000000000000005, 0.760173913043479
0.1419625896474749, 0.7989565217391315
0.19169407765334576, 0.7579130434782617
0.2341883126059246, 0.6852173913043491
0.28610255691043796, 0.6365217391304356
0.36746619407366915, 0.6116521739130443
0.427006791616766, 0.45913043478260995
0.576593264985895, 0.4580869565217407
0.7044109314173729, 0.4173913043478277
0.8185467307069038, 0.47286956521739265
1.284386263589743, 0.35930434782608867
1.569105605590212, 0.41460869565217573
1.7343248017724655, 0.2782608695652189
