0.012605018234348361, 24.999999999999773
0.03767792319747402, 37.49999999999977
0.07252825796196796, 29.166666666666515
0.1036092549511151, 16.666666666666515
0.14048984311850746, 8.333333333333258
0.18195490527659494, -8.333333333333485
0.23664329452389965, -33.333333333333485
0.3058491278232812, -45.833333333333485
0.3961193766518132, -62.50000000000023
0.6099947355922787, -125
0.767297473368189, -183.33333333333348
1.0062766407797339, -225.00000000000023
1.5239510394770721, -254.16666666666697
1.7056269831425286, -279.16666666666697
2.213648674457455, -300.0000000000002
